COD_UF;COD_MUN;COD_ESPECIE;LATITUDE;LONGITUDE;NV_GEO_COORD
35;3509502;6;-22.908436;-47.059045;1
35;3509502;6;-22.908459;-47.059115;1
35;3509502;1;-22.908532;-47.059167;1
35;3509502;6;-22.908486;-47.059123;1
35;3509502;1;-22.908494;-47.059039;1
35;3509502;6;-22.908499;-47.059063;1
35;3509502;6;-22.908494;-47.058896;1
35;3509502;6;-22.908448;-47.058864;1
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908161;-47.060369;2
35;3509502;6;-22.908726;-47.059661;1
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908161;-47.060369;3
35;3509502;1;-22.908377;-47.059606;4
35;3509502;1;-22.908449;-47.060094;1
35;3509502;1;-22.908161;-47.060369;2
35;3509502;1;-22.908449;-47.060094;3
35;3509502;1;-22.908161;-47.060369;1
35;3509502;1;-22.908161;-47.060369;2
35;3509502;1;-22.908449;-47.060094;3
35;3509502;1;-22.908449;-47.060094;2
35;3509502;6;-22.908449;-47.060094;1
35;3509502;1;-22.908449;-47.060094;1
35;3509502;1;-22.908449;-47.060094;1
35;3509502;1;-22.908449;-47.060094;1
35;3509502;1;-22.908449;-47.060094;1
35;3509502;1;-22.908449;-47.060094;1
35;3509502;1;-22.908449;-47.060094;1
35;3509502;1;-22.908449;-47.060094;1
35;3509502;1;-22.908161;-47.060369;1
35;3509502;1;-22.908161;-47.060369;1
35;3509502;1;-22.908161;-47.060369;1
35;3509502;1;-22.908161;-47.060369;1
35;3509502;1;-22.908449;-47.060094;1
35;3509502;6;-22.908402;-47.059527;1
35;3509502;6;-22.908421;-47.059588;1
35;3509502;6;-22.908570;-47.059143;1
35;3509502;6;-22.908488;-47.059057;1
35;3509502;6;-22.908505;-47.058990;1
35;3509502;6;-22.908505;-47.058990;1
35;3509502;6;-22.908463;-47.058933;1
35;3509502;6;-22.908463;-47.058933;1
35;3509502;6;-22.908407;-47.058842;1
35;3509502;6;-22.908388;-47.058787;1
35;3509502;5;-22.908522;-47.058663;1
35;3509502;5;-22.908605;-47.058608;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;1
35;3509502;1;-22.908723;-47.058562;2
35;3509502;1;-22.908723;-47.058562;2
35;3509502;1;-22.908723;-47.058562;2
35;3509502;1;-22.908723;-47.058562;2
35;3509502;1;-22.908723;-47.058562;2
35;3509502;1;-22.908723;-47.058562;2
35;3509502;6;-22.908940;-47.058517;1
35;3509502;6;-22.909045;-47.058438;1
35;3509502;1;-22.909222;-47.058307;1
35;3509502;6;-22.909247;-47.058293;1
35;3509502;1;-22.909393;-47.058242;1
35;3509502;1;-22.909397;-47.058235;1
35;3509502;1;-22.909378;-47.058157;1
35;3509502;1;-22.909458;-47.058120;1
35;3509502;6;-22.909440;-47.058117;1
35;3509502;7;-22.909590;-47.058085;1
35;3509502;6;-22.909823;-47.058353;1
35;3509502;1;-22.909875;-47.058453;1
35;3509502;6;-22.909863;-47.058453;1
35;3509502;6;-22.909863;-47.058453;1
35;3509502;6;-22.909893;-47.058642;1
35;3509502;6;-22.909888;-47.058667;1
35;3509502;6;-22.909865;-47.058837;1
35;3509502;6;-22.909823;-47.058863;1
35;3509502;6;-22.909768;-47.058887;1
35;3509502;6;-22.909730;-47.058973;1
35;3509502;6;-22.909707;-47.058972;1
35;3509502;6;-22.909707;-47.058972;1
35;3509502;6;-22.909662;-47.059015;1
35;3509502;6;-22.909562;-47.058965;1
35;3509502;6;-22.909495;-47.059078;1
35;3509502;6;-22.909437;-47.059172;1
35;3509502;6;-22.909395;-47.059207;1
35;3509502;6;-22.909373;-47.059222;1
35;3509502;6;-22.909327;-47.059180;1
35;3509502;6;-22.909308;-47.059177;1
35;3509502;6;-22.909192;-47.059213;1
35;3509502;6;-22.909125;-47.059302;1
35;3509502;6;-22.909063;-47.059303;1
35;3509502;6;-22.909023;-47.059332;1
35;3509502;6;-22.908912;-47.059372;1
35;3509502;6;-22.908912;-47.059372;1
35;3509502;6;-22.908912;-47.059372;1
35;3509502;6;-22.908912;-47.059372;1
35;3509502;6;-22.908802;-47.059462;1
35;3509502;6;-22.908352;-47.060475;1
35;3509502;7;-22.908258;-47.060291;1
35;3509502;6;-22.908287;-47.060281;1
35;3509502;7;-22.908242;-47.060234;1
