COD_UF;COD_MUN;COD_ESPECIE;LATITUDE;LONGITUDE;NV_GEO_COORD
35;3526902;1;-22.563878;-47.412789;1
35;3526902;1;-22.563902;-47.412902;1
35;3526902;1;-22.563892;-47.413033;1
35;3526902;1;-22.563896;-47.413106;1
35;3526902;1;-22.563911;-47.413187;1
35;3526902;1;-22.563906;-47.413214;1
35;3526902;1;-22.563889;-47.413314;1
35;3526902;1;-22.563920;-47.413390;1
35;3526902;6;-22.563868;-47.413485;1
35;3526902;6;-22.563689;-47.413643;1
35;3526902;1;-22.563535;-47.413725;1
35;3526902;6;-22.563477;-47.413754;1
35;3526902;1;-22.563494;-47.412278;1
35;3526902;1;-22.563535;-47.412191;1
35;3526902;6;-22.563547;-47.412098;1
35;3526902;1;-22.563533;-47.412017;1
35;3526902;1;-22.563558;-47.411898;1
35;3526902;1;-22.563805;-47.411752;1
35;3526902;1;-22.563858;-47.411825;1
35;3526902;1;-22.563926;-47.411885;1
35;3526902;1;-22.564124;-47.411855;1
35;3526902;1;-22.564211;-47.411862;1
35;3526902;1;-22.564301;-47.411826;1
35;3526902;1;-22.564387;-47.411895;1
35;3526902;1;-22.564143;-47.411889;1
35;3526902;1;-22.564235;-47.411813;1
35;3526902;1;-22.563961;-47.411868;1
35;3526902;1;-22.564554;-47.411929;1
35;3526902;1;-22.564520;-47.412031;1
35;3526902;1;-22.564529;-47.412048;1
35;3526902;1;-22.564490;-47.412174;1
35;3526902;1;-22.564491;-47.412238;1
35;3526902;6;-22.564470;-47.412384;1
35;3526902;1;-22.564329;-47.412363;1
35;3526902;1;-22.564210;-47.412389;1
35;3526902;1;-22.564115;-47.412447;1
35;3526902;1;-22.564019;-47.412412;1
35;3526902;1;-22.563995;-47.412454;1
35;3526902;1;-22.563932;-47.412408;1
35;3526902;1;-22.563896;-47.412318;1
35;3526902;1;-22.563833;-47.412396;1
35;3526902;7;-22.563794;-47.412390;1
35;3526902;1;-22.563695;-47.412326;1
35;3526902;1;-22.563529;-47.411448;1
35;3526902;6;-22.563583;-47.411441;1
35;3526902;1;-22.563546;-47.411295;1
35;3526902;1;-22.563547;-47.411481;1
35;3526902;1;-22.563717;-47.411198;1
35;3526902;1;-22.563787;-47.411256;1
35;3526902;1;-22.563842;-47.411277;1
35;3526902;6;-22.563886;-47.411270;1
35;3526902;1;-22.564010;-47.411278;1
35;3526902;6;-22.564119;-47.411278;1
35;3526902;6;-22.564226;-47.411216;1
35;3526902;1;-22.564285;-47.411311;1
35;3526902;1;-22.564343;-47.411338;1
35;3526902;1;-22.564123;-47.411298;1
35;3526902;1;-22.564376;-47.411335;1
35;3526902;1;-22.564424;-47.411226;1
35;3526902;1;-22.564433;-47.411232;1
35;3526902;1;-22.564551;-47.411305;1
35;3526902;6;-22.564551;-47.411305;1
35;3526902;1;-22.564626;-47.411454;1
35;3526902;1;-22.564666;-47.411545;1
35;3526902;1;-22.564586;-47.411385;1
35;3526902;1;-22.564527;-47.411606;1
35;3526902;1;-22.564432;-47.411829;1
35;3526902;1;-22.564367;-47.411793;1
35;3526902;6;-22.564358;-47.411853;1
35;3526902;6;-22.564204;-47.411829;1
35;3526902;1;-22.564184;-47.411741;1
35;3526902;1;-22.564025;-47.411734;1
35;3526902;1;-22.563979;-47.411765;1
35;3526902;1;-22.563941;-47.411795;1
35;3526902;1;-22.563819;-47.411742;1
35;3526902;1;-22.563828;-47.411738;1
35;3526902;1;-22.563748;-47.411771;1
35;3526902;1;-22.563603;-47.411088;1
35;3526902;6;-22.563615;-47.410855;1
35;3526902;6;-22.563646;-47.410816;1
35;3526902;7;-22.563634;-47.410715;1
35;3526902;7;-22.563704;-47.410596;1
35;3526902;7;-22.563792;-47.410650;1
35;3526902;1;-22.563876;-47.410616;1
35;3526902;6;-22.563913;-47.410597;1
35;3526902;1;-22.563932;-47.410615;1
35;3526902;1;-22.564016;-47.410617;1
35;3526902;7;-22.564084;-47.410663;1
35;3526902;1;-22.564129;-47.410662;1
35;3526902;1;-22.564158;-47.410679;1
35;3526902;1;-22.564201;-47.410678;1
35;3526902;1;-22.564345;-47.410699;1
35;3526902;6;-22.564392;-47.410677;1
35;3526902;1;-22.564512;-47.410679;1
35;3526902;1;-22.564611;-47.410693;1
35;3526902;6;-22.564657;-47.410853;1
35;3526902;6;-22.564652;-47.410970;1
35;3526902;6;-22.564679;-47.411083;1
35;3526902;1;-22.564630;-47.411264;1
35;3526902;1;-22.564475;-47.411233;1
35;3526902;1;-22.564357;-47.411240;1
35;3526902;1;-22.564299;-47.411232;1
35;3526902;1;-22.564238;-47.411237;1
35;3526902;1;-22.564148;-47.411266;1
35;3526902;1;-22.564111;-47.411250;1
35;3526902;1;-22.564042;-47.411218;1
35;3526902;1;-22.563945;-47.411161;1
35;3526902;1;-22.563971;-47.411211;1
35;3526902;1;-22.563817;-47.411172;1
35;3526902;1;-22.563737;-47.411196;1
35;3526902;1;-22.565334;-47.410447;1
35;3526902;6;-22.565411;-47.410388;1
35;3526902;1;-22.565430;-47.410399;1
35;3526902;6;-22.565589;-47.410190;1
35;3526902;1;-22.565591;-47.410147;1
35;3526902;1;-22.565676;-47.410158;1
35;3526902;1;-22.565697;-47.410050;1
35;3526902;1;-22.565787;-47.410081;1
35;3526902;1;-22.565908;-47.410077;1
35;3526902;1;-22.565332;-47.410524;1
35;3526902;1;-22.565948;-47.410069;1
35;3526902;1;-22.565935;-47.410139;1
35;3526902;1;-22.566048;-47.410122;1
35;3526902;1;-22.566162;-47.410340;1
35;3526902;6;-22.566171;-47.410582;1
35;3526902;1;-22.566115;-47.410611;1
35;3526902;6;-22.566111;-47.410700;1
35;3526902;6;-22.566034;-47.410774;1
35;3526902;1;-22.565925;-47.410834;1
35;3526902;5;-22.565897;-47.410787;1
35;3526902;1;-22.565768;-47.410784;1
35;3526902;6;-22.565579;-47.410671;1
35;3526902;1;-22.565688;-47.410777;1
35;3526902;1;-22.565580;-47.410742;1
35;3526902;1;-22.565470;-47.410794;1
35;3526902;6;-22.564641;-47.411126;1
35;3526902;1;-22.564699;-47.411126;1
35;3526902;7;-22.564691;-47.411040;1
35;3526902;5;-22.564727;-47.410866;1
35;3526902;6;-22.564696;-47.410847;1
35;3526902;6;-22.564754;-47.410729;1
35;3526902;1;-22.564844;-47.410730;1
35;3526902;6;-22.564881;-47.410714;1
35;3526902;1;-22.564978;-47.410836;1
35;3526902;6;-22.565039;-47.410801;1
35;3526902;1;-22.565106;-47.410750;1
35;3526902;6;-22.565207;-47.410748;1
35;3526902;6;-22.565160;-47.410776;1
35;3526902;1;-22.565271;-47.410777;1
35;3526902;6;-22.565311;-47.410812;1
35;3526902;6;-22.565445;-47.410734;1
35;3526902;1;-22.565412;-47.410820;1
35;3526902;1;-22.565508;-47.410827;1
35;3526902;1;-22.565606;-47.410831;1
35;3526902;1;-22.565660;-47.410840;1
35;3526902;1;-22.565796;-47.410819;1
35;3526902;1;-22.565860;-47.410878;1
35;3526902;1;-22.565952;-47.410876;1
35;3526902;1;-22.565974;-47.411088;1
35;3526902;1;-22.566015;-47.411130;1
35;3526902;6;-22.565950;-47.411234;1
35;3526902;6;-22.565778;-47.411310;1
35;3526902;1;-22.565893;-47.411387;1
35;3526902;1;-22.565762;-47.411347;1
35;3526902;1;-22.565617;-47.411460;1
35;3526902;1;-22.565658;-47.411377;1
35;3526902;1;-22.565614;-47.411381;1
35;3526902;1;-22.565478;-47.411407;1
35;3526902;1;-22.565421;-47.411360;1
35;3526902;1;-22.565281;-47.411346;1
35;3526902;1;-22.565251;-47.411370;1
35;3526902;1;-22.565213;-47.411306;1
35;3526902;1;-22.565188;-47.411426;1
35;3526902;1;-22.565007;-47.411319;1
35;3526902;1;-22.565006;-47.411341;1
35;3526902;1;-22.564853;-47.411291;1
35;3526902;1;-22.564840;-47.411319;1
35;3526902;6;-22.564796;-47.411317;1
35;3526902;1;-22.565511;-47.411406;1
35;3526902;1;-22.564528;-47.411733;1
35;3526902;6;-22.564567;-47.411697;1
35;3526902;1;-22.564490;-47.411524;1
35;3526902;1;-22.564733;-47.411306;1
35;3526902;1;-22.564849;-47.411314;1
35;3526902;1;-22.564916;-47.411366;1
35;3526902;1;-22.564868;-47.411352;1
35;3526902;6;-22.564949;-47.411363;1
35;3526902;1;-22.565004;-47.411393;1
35;3526902;1;-22.565071;-47.411414;1
35;3526902;1;-22.565157;-47.411415;1
35;3526902;6;-22.565197;-47.411385;1
35;3526902;1;-22.565317;-47.411425;1
35;3526902;1;-22.565322;-47.411385;1
35;3526902;1;-22.565436;-47.411489;1
35;3526902;1;-22.565553;-47.411439;1
35;3526902;1;-22.565666;-47.411351;1
35;3526902;1;-22.565752;-47.411548;1
35;3526902;1;-22.565808;-47.411625;1
35;3526902;1;-22.565868;-47.411680;1
35;3526902;6;-22.565851;-47.411726;1
35;3526902;1;-22.565768;-47.411696;1
35;3526902;6;-22.565742;-47.411709;1
35;3526902;7;-22.565812;-47.411794;1
35;3526902;6;-22.565697;-47.411889;1
35;3526902;6;-22.565654;-47.411973;1
35;3526902;6;-22.565612;-47.411938;1
35;3526902;1;-22.565401;-47.411900;1
35;3526902;1;-22.565379;-47.411904;1
35;3526902;1;-22.565241;-47.411927;1
35;3526902;1;-22.565261;-47.411918;1
35;3526902;1;-22.565236;-47.411993;1
35;3526902;1;-22.565159;-47.411882;1
35;3526902;1;-22.565084;-47.411892;1
35;3526902;1;-22.564949;-47.411854;1
35;3526902;6;-22.564909;-47.411890;1
35;3526902;1;-22.564772;-47.411863;1
35;3526902;1;-22.565093;-47.412755;1
35;3526902;1;-22.565132;-47.412674;1
35;3526902;1;-22.565116;-47.412627;1
35;3526902;1;-22.565048;-47.412415;1
35;3526902;1;-22.565074;-47.412386;1
35;3526902;1;-22.565088;-47.412341;1
35;3526902;1;-22.565115;-47.412321;1
35;3526902;1;-22.565136;-47.412239;1
35;3526902;1;-22.565066;-47.412512;1
35;3526902;1;-22.565113;-47.412143;1
35;3526902;1;-22.565087;-47.412861;1
35;3526902;1;-22.565213;-47.411948;1
35;3526902;1;-22.565317;-47.411900;1
35;3526902;1;-22.565398;-47.412002;1
35;3526902;6;-22.565456;-47.412034;1
35;3526902;1;-22.565710;-47.412127;1
35;3526902;1;-22.565648;-47.412263;1
35;3526902;1;-22.565628;-47.412312;1
35;3526902;7;-22.565634;-47.412388;1
35;3526902;6;-22.565596;-47.412491;1
35;3526902;5;-22.565604;-47.412618;1
35;3526902;6;-22.565513;-47.412729;1
35;3526902;6;-22.565445;-47.412809;1
35;3526902;6;-22.565304;-47.412865;1
35;3526902;6;-22.565445;-47.412815;1
35;3526902;6;-22.565269;-47.412887;1
35;3526902;6;-22.565320;-47.412918;1
35;3526902;1;-22.564663;-47.412955;1
35;3526902;1;-22.564529;-47.412905;1
35;3526902;6;-22.564422;-47.412729;1
35;3526902;6;-22.564351;-47.412813;1
35;3526902;6;-22.564517;-47.412467;1
35;3526902;1;-22.564602;-47.412465;1
35;3526902;1;-22.564467;-47.412524;1
35;3526902;1;-22.564528;-47.412315;1
35;3526902;1;-22.564560;-47.412250;1
35;3526902;7;-22.564512;-47.412240;1
35;3526902;1;-22.564546;-47.412122;1
35;3526902;1;-22.564554;-47.412024;1
35;3526902;1;-22.564608;-47.412664;1
35;3526902;1;-22.564726;-47.411795;1
35;3526902;1;-22.564855;-47.411812;1
35;3526902;6;-22.564858;-47.411841;1
35;3526902;6;-22.564928;-47.411892;1
35;3526902;1;-22.565013;-47.411960;1
35;3526902;5;-22.565050;-47.411961;1
35;3526902;1;-22.565066;-47.412120;1
35;3526902;1;-22.565090;-47.412226;1
35;3526902;1;-22.565104;-47.412312;1
35;3526902;1;-22.565058;-47.412470;1
35;3526902;6;-22.565074;-47.412536;1
35;3526902;1;-22.565080;-47.412614;1
35;3526902;1;-22.565016;-47.412762;1
35;3526902;1;-22.565028;-47.412811;1
35;3526902;1;-22.565024;-47.412924;1
35;3526902;6;-22.564980;-47.413024;1
35;3526902;6;-22.564906;-47.413034;1
35;3526902;6;-22.564819;-47.413094;1
35;3526902;1;-22.564783;-47.413140;1
35;3526902;6;-22.564657;-47.413140;1
35;3526902;6;-22.563926;-47.413283;1
35;3526902;1;-22.563888;-47.413214;1
35;3526902;1;-22.563924;-47.413061;1
35;3526902;1;-22.563935;-47.413055;1
35;3526902;1;-22.563993;-47.412942;1
35;3526902;1;-22.563923;-47.412912;1
35;3526902;1;-22.563935;-47.412798;1
35;3526902;1;-22.564057;-47.412796;1
35;3526902;1;-22.563976;-47.412624;1
35;3526902;1;-22.564014;-47.412568;1
35;3526902;1;-22.564013;-47.412494;1
35;3526902;1;-22.564305;-47.412483;1
35;3526902;6;-22.564446;-47.412496;1
35;3526902;6;-22.564426;-47.412633;1
35;3526902;1;-22.564497;-47.412703;1
35;3526902;1;-22.564491;-47.412792;1
35;3526902;1;-22.564523;-47.412816;1
35;3526902;1;-22.564512;-47.412848;1
35;3526902;1;-22.564558;-47.412999;1
35;3526902;1;-22.564477;-47.412963;1
35;3526902;7;-22.564463;-47.413114;1
35;3526902;1;-22.564247;-47.413397;1
35;3526902;1;-22.564167;-47.413419;1
35;3526902;6;-22.564179;-47.413375;1
35;3526902;6;-22.564034;-47.413444;1
35;3526902;6;-22.563936;-47.413464;1
35;3526902;7;-22.564396;-47.413252;1
35;3526902;7;-22.564319;-47.413286;1
35;3526902;6;-22.561803;-47.414682;1
35;3526902;6;-22.561807;-47.414632;1
35;3526902;1;-22.561990;-47.414451;1
35;3526902;6;-22.561990;-47.414451;1
35;3526902;6;-22.562354;-47.414420;1
35;3526902;6;-22.562372;-47.414389;1
35;3526902;1;-22.562467;-47.414236;1
35;3526902;1;-22.562559;-47.414200;1
35;3526902;1;-22.562555;-47.414227;1
35;3526902;6;-22.562663;-47.414207;1
35;3526902;1;-22.562695;-47.414200;1
35;3526902;1;-22.562700;-47.414246;1
35;3526902;6;-22.562876;-47.414261;1
35;3526902;1;-22.562943;-47.414089;1
35;3526902;1;-22.563010;-47.414066;1
35;3526902;1;-22.563094;-47.414002;1
35;3526902;1;-22.563236;-47.413963;1
35;3526902;5;-22.563236;-47.413963;1
35;3526902;1;-22.563236;-47.414098;1
35;3526902;1;-22.563263;-47.414140;1
35;3526902;6;-22.562174;-47.414176;1
35;3526902;6;-22.562225;-47.413875;1
35;3526902;6;-22.562286;-47.413599;1
35;3526902;6;-22.562439;-47.413564;1
35;3526902;6;-22.562420;-47.413584;1
35;3526902;6;-22.562525;-47.413584;1
35;3526902;1;-22.562644;-47.413550;1
35;3526902;6;-22.562769;-47.413603;1
35;3526902;1;-22.562838;-47.413598;1
35;3526902;1;-22.563109;-47.413523;1
35;3526902;6;-22.563282;-47.413806;1
35;3526902;1;-22.563310;-47.413717;1
35;3526902;1;-22.563227;-47.413840;1
35;3526902;1;-22.563358;-47.413861;1
35;3526902;6;-22.563358;-47.413861;1
35;3526902;1;-22.563120;-47.413863;1
35;3526902;1;-22.563124;-47.413884;1
35;3526902;6;-22.563124;-47.413884;1
35;3526902;1;-22.562984;-47.413911;1
35;3526902;6;-22.562984;-47.413911;1
35;3526902;4;-22.562942;-47.413937;1
35;3526902;1;-22.562791;-47.413995;1
35;3526902;1;-22.562828;-47.414025;1
35;3526902;5;-22.562839;-47.414066;1
35;3526902;1;-22.562757;-47.414121;1
35;3526902;1;-22.562702;-47.414188;1
35;3526902;1;-22.562720;-47.414151;1
35;3526902;1;-22.562646;-47.414126;1
35;3526902;6;-22.562461;-47.414203;1
35;3526902;6;-22.562298;-47.414287;1
35;3526902;5;-22.562310;-47.413490;1
35;3526902;6;-22.562332;-47.413380;1
35;3526902;6;-22.562303;-47.413219;1
35;3526902;6;-22.562346;-47.413090;1
35;3526902;6;-22.562332;-47.413380;1
35;3526902;6;-22.562332;-47.413380;1
35;3526902;1;-22.562332;-47.413380;1
35;3526902;1;-22.562666;-47.413039;1
35;3526902;1;-22.562694;-47.412995;1
35;3526902;1;-22.562851;-47.412977;1
35;3526902;1;-22.562968;-47.412943;1
35;3526902;1;-22.563123;-47.412878;1
35;3526902;1;-22.563207;-47.412948;1
35;3526902;5;-22.562579;-47.412945;1
35;3526902;1;-22.563361;-47.413050;1
35;3526902;1;-22.563354;-47.413140;1
35;3526902;1;-22.563345;-47.413204;1
35;3526902;1;-22.563360;-47.413220;1
35;3526902;1;-22.563337;-47.413353;1
35;3526902;1;-22.563345;-47.413447;1
35;3526902;1;-22.563074;-47.413515;1
35;3526902;6;-22.562757;-47.413494;1
35;3526902;1;-22.562703;-47.413524;1
35;3526902;6;-22.562387;-47.412761;1
35;3526902;1;-22.562371;-47.412535;1
35;3526902;6;-22.562334;-47.412489;1
35;3526902;6;-22.562396;-47.412852;1
35;3526902;6;-22.562345;-47.412601;1
35;3526902;1;-22.562655;-47.412387;1
35;3526902;1;-22.562751;-47.412398;1
35;3526902;1;-22.562844;-47.412399;1
35;3526902;1;-22.562936;-47.412400;1
35;3526902;1;-22.563006;-47.412410;1
35;3526902;1;-22.563131;-47.412425;1
35;3526902;1;-22.563262;-47.412468;1
35;3526902;6;-22.563411;-47.412564;1
35;3526902;1;-22.563382;-47.412669;1
35;3526902;1;-22.563420;-47.412777;1
35;3526902;1;-22.563324;-47.412873;1
35;3526902;1;-22.563163;-47.412936;1
35;3526902;1;-22.563012;-47.412915;1
35;3526902;1;-22.562944;-47.412929;1
35;3526902;1;-22.562847;-47.412893;1
35;3526902;1;-22.562793;-47.412930;1
35;3526902;1;-22.562672;-47.412926;1
35;3526902;6;-22.562434;-47.412038;1
35;3526902;1;-22.562433;-47.411948;1
35;3526902;6;-22.562509;-47.411722;1
35;3526902;6;-22.562589;-47.411712;1
35;3526902;6;-22.562721;-47.411762;1
35;3526902;1;-22.562829;-47.411746;1
35;3526902;5;-22.563058;-47.411759;1
35;3526902;6;-22.562906;-47.411725;1
35;3526902;1;-22.563271;-47.411742;1
35;3526902;1;-22.563455;-47.411802;1
35;3526902;6;-22.563454;-47.412049;1
35;3526902;1;-22.563476;-47.411938;1
35;3526902;1;-22.563443;-47.412123;1
35;3526902;1;-22.563434;-47.412158;1
35;3526902;1;-22.563429;-47.412230;1
35;3526902;1;-22.563168;-47.412262;1
35;3526902;1;-22.563105;-47.412262;1
35;3526902;1;-22.562949;-47.412283;1
35;3526902;1;-22.562907;-47.412253;1
35;3526902;1;-22.562810;-47.412313;1
35;3526902;1;-22.562533;-47.412231;1
35;3526902;6;-22.562468;-47.411352;1
35;3526902;6;-22.562488;-47.411235;1
35;3526902;6;-22.562834;-47.411125;1
35;3526902;1;-22.562865;-47.411149;1
35;3526902;1;-22.562904;-47.411148;1
35;3526902;6;-22.562904;-47.411148;1
35;3526902;1;-22.562990;-47.411169;1
35;3526902;6;-22.563102;-47.411166;1
35;3526902;6;-22.563125;-47.411177;1
35;3526902;1;-22.563197;-47.411153;1
35;3526902;1;-22.563220;-47.411157;1
35;3526902;1;-22.563272;-47.411160;1
35;3526902;1;-22.563370;-47.411204;1
35;3526902;6;-22.563465;-47.411211;1
35;3526902;1;-22.563508;-47.411346;1
35;3526902;1;-22.563575;-47.411434;1
35;3526902;1;-22.563570;-47.411397;1
35;3526902;1;-22.563425;-47.411593;1
35;3526902;1;-22.563499;-47.411552;1
35;3526902;1;-22.563454;-47.411660;1
35;3526902;1;-22.563287;-47.411677;1
35;3526902;1;-22.563167;-47.411791;1
35;3526902;1;-22.563177;-47.411659;1
35;3526902;1;-22.563071;-47.411651;1
35;3526902;1;-22.562996;-47.411665;1
35;3526902;1;-22.562900;-47.411662;1
35;3526902;1;-22.562673;-47.411644;1
35;3526902;6;-22.562504;-47.411585;1
35;3526902;6;-22.562483;-47.410808;1
35;3526902;6;-22.562486;-47.410843;1
35;3526902;6;-22.562658;-47.410511;1
35;3526902;6;-22.562658;-47.410511;1
35;3526902;6;-22.562658;-47.410511;1
35;3526902;6;-22.562749;-47.410512;1
35;3526902;1;-22.562749;-47.410512;1
35;3526902;1;-22.562882;-47.410535;1
35;3526902;6;-22.562988;-47.410522;1
35;3526902;6;-22.563031;-47.410522;1
35;3526902;1;-22.563102;-47.410578;1
35;3526902;1;-22.563125;-47.410562;1
35;3526902;1;-22.563102;-47.410578;1
35;3526902;1;-22.563219;-47.410532;1
35;3526902;1;-22.563358;-47.410595;1
35;3526902;1;-22.563408;-47.410555;1
35;3526902;1;-22.563125;-47.410562;1
35;3526902;6;-22.563529;-47.410796;1
35;3526902;1;-22.563606;-47.410941;1
35;3526902;6;-22.563568;-47.410961;1
35;3526902;6;-22.563555;-47.411092;1
35;3526902;6;-22.563555;-47.411092;1
35;3526902;6;-22.563410;-47.411129;1
35;3526902;6;-22.563361;-47.411215;1
35;3526902;1;-22.563295;-47.411186;1
35;3526902;1;-22.563186;-47.411147;1
35;3526902;1;-22.563113;-47.411163;1
35;3526902;1;-22.563038;-47.411135;1
35;3526902;6;-22.562959;-47.411130;1
35;3526902;1;-22.562878;-47.411096;1
35;3526902;1;-22.562730;-47.411103;1
35;3526902;6;-22.562567;-47.411137;1
35;3526902;1;-22.563321;-47.414160;1
35;3526902;1;-22.563373;-47.414000;1
35;3526902;6;-22.563391;-47.413854;1
35;3526902;6;-22.563464;-47.413805;1
35;3526902;6;-22.563511;-47.413753;1
35;3526902;6;-22.563555;-47.413694;1
35;3526902;1;-22.563643;-47.413715;1
35;3526902;6;-22.563643;-47.413715;1
35;3526902;5;-22.563775;-47.413552;1
35;3526902;6;-22.563806;-47.413661;1
35;3526902;6;-22.563869;-47.413592;1
35;3526902;6;-22.563885;-47.413526;1
35;3526902;6;-22.563964;-47.413428;1
35;3526902;6;-22.563964;-47.413428;1
35;3526902;6;-22.563964;-47.413428;1
35;3526902;6;-22.563964;-47.413428;1
35;3526902;6;-22.563908;-47.413635;1
35;3526902;6;-22.563934;-47.413576;1
35;3526902;6;-22.563934;-47.413576;1
35;3526902;6;-22.564010;-47.413491;1
35;3526902;6;-22.564010;-47.413491;1
35;3526902;6;-22.564010;-47.413491;1
35;3526902;6;-22.564010;-47.413491;1
35;3526902;6;-22.564010;-47.413491;1
35;3526902;6;-22.564152;-47.413384;1
35;3526902;1;-22.564177;-47.413440;1
35;3526902;6;-22.564208;-47.413394;1
35;3526902;6;-22.564270;-47.413390;1
35;3526902;6;-22.564368;-47.413375;1
35;3526902;1;-22.564421;-47.413490;1
35;3526902;4;-22.564363;-47.413801;1
35;3526902;6;-22.561476;-47.414325;1
35;3526902;6;-22.561629;-47.413950;1
35;3526902;6;-22.561527;-47.413699;1
35;3526902;6;-22.561863;-47.413687;1
35;3526902;4;-22.562266;-47.413699;1
35;3526902;6;-22.562164;-47.413772;1
35;3526902;6;-22.562174;-47.413941;1
35;3526902;6;-22.561894;-47.414456;1
35;3526902;6;-22.561507;-47.413597;1
35;3526902;6;-22.561541;-47.413430;1
35;3526902;6;-22.561474;-47.413267;1
35;3526902;6;-22.561594;-47.413110;1
35;3526902;6;-22.561879;-47.413010;1
35;3526902;6;-22.561996;-47.413002;1
35;3526902;1;-22.562129;-47.413074;1
35;3526902;6;-22.562176;-47.413022;1
35;3526902;6;-22.562218;-47.413006;1
35;3526902;1;-22.562207;-47.413266;1
35;3526902;5;-22.562186;-47.413315;1
35;3526902;6;-22.562176;-47.413493;1
35;3526902;1;-22.562006;-47.413437;1
35;3526902;1;-22.561895;-47.413552;1
35;3526902;6;-22.561751;-47.413547;1
35;3526902;6;-22.561529;-47.412884;1
35;3526902;6;-22.561620;-47.412787;1
35;3526902;6;-22.561453;-47.412712;1
35;3526902;6;-22.561513;-47.412600;1
35;3526902;6;-22.561544;-47.412513;1
35;3526902;6;-22.561910;-47.412368;1
35;3526902;1;-22.561997;-47.412393;1
35;3526902;1;-22.562100;-47.412352;1
35;3526902;1;-22.562268;-47.412588;1
35;3526902;6;-22.562252;-47.412862;1
35;3526902;1;-22.562010;-47.412927;1
35;3526902;1;-22.561779;-47.412952;1
35;3526902;1;-22.561787;-47.412961;1
35;3526902;6;-22.561730;-47.412839;1
35;3526902;6;-22.561503;-47.412250;1
35;3526902;6;-22.561548;-47.412080;1
35;3526902;6;-22.561521;-47.411848;1
35;3526902;1;-22.561686;-47.411647;1
35;3526902;6;-22.561896;-47.411675;1
35;3526902;1;-22.562031;-47.411605;1
35;3526902;1;-22.562079;-47.411594;1
35;3526902;1;-22.562148;-47.411656;1
35;3526902;1;-22.562082;-47.411613;1
35;3526902;1;-22.562199;-47.411622;1
35;3526902;1;-22.562269;-47.411702;1
35;3526902;1;-22.562306;-47.411699;1
35;3526902;5;-22.562393;-47.411808;1
35;3526902;6;-22.562363;-47.411994;1
35;3526902;1;-22.562241;-47.412280;1
35;3526902;1;-22.562166;-47.412255;1
35;3526902;1;-22.562029;-47.412306;1
35;3526902;1;-22.561987;-47.412317;1
35;3526902;1;-22.561909;-47.412293;1
35;3526902;1;-22.561819;-47.412245;1
35;3526902;1;-22.561780;-47.412262;1
35;3526902;6;-22.561639;-47.411379;1
35;3526902;6;-22.561578;-47.411390;1
35;3526902;6;-22.561577;-47.411218;1
35;3526902;1;-22.561962;-47.411030;1
35;3526902;1;-22.561936;-47.411043;1
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;1;-22.562066;-47.411043;2
35;3526902;6;-22.562245;-47.411110;1
35;3526902;6;-22.562394;-47.411516;1
35;3526902;6;-22.562326;-47.411440;1
35;3526902;6;-22.562376;-47.411222;1
35;3526902;1;-22.562072;-47.411497;1
35;3526902;1;-22.561956;-47.411643;1
35;3526902;1;-22.561910;-47.411632;1
35;3526902;6;-22.561771;-47.411582;1
35;3526902;6;-22.561807;-47.411559;1
35;3526902;6;-22.561489;-47.411558;1
35;3526902;6;-22.561539;-47.410818;1
35;3526902;6;-22.561470;-47.410742;1
35;3526902;1;-22.561495;-47.410631;1
35;3526902;6;-22.561578;-47.410445;1
35;3526902;6;-22.561714;-47.410493;1
35;3526902;1;-22.561957;-47.410402;1
35;3526902;1;-22.561904;-47.410474;1
35;3526902;1;-22.561967;-47.410407;1
35;3526902;1;-22.561996;-47.410446;1
35;3526902;1;-22.562127;-47.410434;1
35;3526902;1;-22.562234;-47.410432;1
35;3526902;1;-22.562206;-47.410579;1
35;3526902;6;-22.562206;-47.410579;1
35;3526902;7;-22.562326;-47.410479;1
